0,-3.830078470557928,0.6437169955484568,-1.2460605587624014
21,-3.832302753403783,0.7567048337403685,-1.243471431210637
41,-3.587833110615611,0.741715681469068,-1.182516007721424
61,-3.3734979971870778,0.7479024616722018,-1.1256769587658346
81,-3.392135489806533,0.7332140208315104,-1.135136350095272
101,-3.3889552903547884,0.7268973200581967,-1.1380882948450743
